log_name,timestamp,id,index,container_id,container_name,log,source
du,2025-09-18 16:49:58,7ayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 32.9 dB,stdout
fluent.warn,2025-09-18 16:49:57,7qyQXJkBdI0Tb9Y57Lgr,oai-20250918,-,-,-,-
du,2025-09-18 16:49:57,yqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 891.19 Initiating RA procedure with preamble 51, energy 44.4 dB (I0 320, thres 120), delay 61 start symbol 0 freq index 0",stdout
du,2025-09-18 16:49:57,y6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   891.19 UE RA-RNTI 010b TC-RNTI e029: Activating RA process index 0,stdout
du,2025-09-18 16:49:57,zKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 16:49:57,zayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE e029: Msg3 scheduled at 892.16 (892.6 k2 7 TDA 3),stdout
du,2025-09-18 16:49:57,zqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE e029: 892.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 51, timing_offset = 61 (estimated distance 2382.9 [m])",stdout
du,2025-09-18 16:49:57,z6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE e029: 892.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 892.16,stdout
du,2025-09-18 16:49:57,0KyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   892.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 16:49:57,0ayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    893 2: RA RNTI e029 CC_id 0 Scheduling retransmission of Msg3 in (893,9)",stdout
du,2025-09-18 16:49:57,0qyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    89319: RA RNTI e029 CC_id 0 Scheduling retransmission of Msg3 in (894,6)",stdout
du,2025-09-18 16:49:57,06yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    89412: RA RNTI e029 CC_id 0 Scheduling retransmission of Msg3 in (894,19)",stdout
du,2025-09-18 16:49:57,1KyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 16:49:57,1ayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 16:49:57,1qyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 16:49:57,16yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE RNTI ad6c CU-UE-ID 1 in-sync PH 24 dB PCMAX 21 dBm, average RSRP -99 (16 meas)",stdout
du,2025-09-18 16:49:57,2KyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: dlsch_rounds 4286/160/17/14, dlsch_errors 14, pucch0_DTX 4, BLER 0.00046 MCS (1) 19",stdout
du,2025-09-18 16:49:57,2ayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: ulsch_rounds 37998/3339/532/217, ulsch_errors 84, ulsch_DTX 16, BLER 0.06798 MCS (1) 19 (Qm 6 deltaMCS 0 dB) NPRB 5  SNR 32.5 dB",stdout
du,2025-09-18 16:49:57,2qyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: MAC:    TX       11928696 RX       16165009 bytes,stdout
du,2025-09-18 16:49:57,26yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 1: TX           1172 RX           4550 bytes,stdout
du,2025-09-18 16:49:57,3KyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 2: TX              0 RX              0 bytes,stdout
du,2025-09-18 16:49:57,3ayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 4: TX       10617183 RX         661102 bytes,stdout
du,2025-09-18 16:49:57,36yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 2784768 pps   25088 kbps  972492][tx 3111600 pps   28032 kbps 1892001][Total Msgs_Rcvd 2784768],stdout
du,2025-09-18 16:49:57,4KyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 2614272 prach0  170496],stdout
du,2025-09-18 16:49:56,v6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 16:49:56,wKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE RNTI ad6c CU-UE-ID 1 in-sync PH 15 dB PCMAX 21 dBm, average RSRP -100 (16 meas)",stdout
du,2025-09-18 16:49:56,wayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: dlsch_rounds 4255/160/17/14, dlsch_errors 14, pucch0_DTX 4, BLER 0.00070 MCS (1) 21",stdout
du,2025-09-18 16:49:56,wqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: ulsch_rounds 37622/3321/531/217, ulsch_errors 84, ulsch_DTX 16, BLER 0.14587 MCS (1) 19 (Qm 6 deltaMCS 0 dB) NPRB 5  SNR 31.0 dB",stdout
du,2025-09-18 16:49:56,w6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: MAC:    TX       11915415 RX       16037521 bytes,stdout
du,2025-09-18 16:49:56,xKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 1: TX           1169 RX           4528 bytes,stdout
du,2025-09-18 16:49:56,xayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 2: TX              0 RX              0 bytes,stdout
du,2025-09-18 16:49:56,xqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 4: TX       10617122 RX         661029 bytes,stdout
du,2025-09-18 16:49:56,yKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 2759680 pps   25088 kbps  972492][tx 3083568 pps   28032 kbps 1892001][Total Msgs_Rcvd 2759680],stdout
du,2025-09-18 16:49:56,yayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 2590720 prach0  168960],stdout
du,2025-09-18 16:49:55,s6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 711.19 Initiating RA procedure with preamble 28, energy 44.6 dB (I0 322, thres 120), delay 25 start symbol 0 freq index 0",stdout
du,2025-09-18 16:49:55,tKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   711.19 UE RA-RNTI 010b TC-RNTI 9357: Activating RA process index 0,stdout
du,2025-09-18 16:49:55,tayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 16:49:55,tqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE 9357: Msg3 scheduled at 712.16 (712.6 k2 7 TDA 3),stdout
du,2025-09-18 16:49:55,t6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE 9357: 712.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 28, timing_offset = 25 (estimated distance 976.6 [m])",stdout
du,2025-09-18 16:49:55,uKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE 9357: 712.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 712.16,stdout
du,2025-09-18 16:49:55,uayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   712.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 16:49:55,uqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    713 2: RA RNTI 9357 CC_id 0 Scheduling retransmission of Msg3 in (713,9)",stdout
du,2025-09-18 16:49:55,u6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    71319: RA RNTI 9357 CC_id 0 Scheduling retransmission of Msg3 in (714,6)",stdout
du,2025-09-18 16:49:55,vKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    71412: RA RNTI 9357 CC_id 0 Scheduling retransmission of Msg3 in (714,19)",stdout
du,2025-09-18 16:49:55,vayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 16:49:55,vqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 16:49:54,qKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 16:49:54,qayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE RNTI ad6c CU-UE-ID 1 in-sync PH 16 dB PCMAX 18 dBm, average RSRP -101 (16 meas)",stdout
du,2025-09-18 16:49:54,qqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: dlsch_rounds 4239/160/17/14, dlsch_errors 14, pucch0_DTX 4, BLER 0.00095 MCS (1) 20",stdout
du,2025-09-18 16:49:54,q6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: ulsch_rounds 37266/3266/526/217, ulsch_errors 84, ulsch_DTX 16, BLER 0.07411 MCS (1) 24 (Qm 8 deltaMCS 0 dB) NPRB 5  SNR 32.0 dB",stdout
du,2025-09-18 16:49:54,rKyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: MAC:    TX       11908293 RX       15890423 bytes,stdout
du,2025-09-18 16:49:54,rayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 1: TX           1163 RX           4484 bytes,stdout
du,2025-09-18 16:49:54,rqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 2: TX              0 RX              0 bytes,stdout
du,2025-09-18 16:49:54,r6yQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 4: TX       10617122 RX         661029 bytes,stdout
du,2025-09-18 16:49:54,sayQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 2734592 pps   25088 kbps  972492][tx 3055536 pps   28032 kbps 1892001][Total Msgs_Rcvd 2734592],stdout
du,2025-09-18 16:49:54,sqyQXJkBdI0Tb9Y557jT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 2567168 prach0  167424],stdout
du,2025-09-18 16:49:53,nayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 16:49:53,nqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE RNTI ad6c CU-UE-ID 1 in-sync PH 13 dB PCMAX 21 dBm, average RSRP -102 (16 meas)",stdout
du,2025-09-18 16:49:53,n6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: dlsch_rounds 4224/160/17/14, dlsch_errors 14, pucch0_DTX 4, BLER 0.00118 MCS (1) 22",stdout
du,2025-09-18 16:49:53,oKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: ulsch_rounds 36894/3244/526/217, ulsch_errors 84, ulsch_DTX 16, BLER 0.04435 MCS (1) 15 (Qm 6 deltaMCS 0 dB) NPRB 5  SNR 33.0 dB",stdout
du,2025-09-18 16:49:53,oayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: MAC:    TX       11901667 RX       15759025 bytes,stdout
du,2025-09-18 16:49:53,oqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 1: TX           1160 RX           4462 bytes,stdout
du,2025-09-18 16:49:53,o6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 2: TX              0 RX              0 bytes,stdout
du,2025-09-18 16:49:53,pKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 4: TX       10617122 RX         661029 bytes,stdout
du,2025-09-18 16:49:53,pqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 2709504 pps   25088 kbps  972492][tx 3027504 pps   28032 kbps 1892001][Total Msgs_Rcvd 2709504],stdout
du,2025-09-18 16:49:53,p6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 2543616 prach0  165888],stdout
du,2025-09-18 16:49:52,eqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 16:49:52,e6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE RNTI ad6c CU-UE-ID 1 in-sync PH 18 dB PCMAX 21 dBm, average RSRP -102 (16 meas)",stdout
du,2025-09-18 16:49:52,fKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: dlsch_rounds 4199/160/17/14, dlsch_errors 14, pucch0_DTX 4, BLER 0.00199 MCS (1) 21",stdout
du,2025-09-18 16:49:52,fayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"UE ad6c: ulsch_rounds 36510/3233/526/217, ulsch_errors 84, ulsch_DTX 16, BLER 0.09426 MCS (1) 12 (Qm 6 deltaMCS 0 dB) NPRB 5  SNR 27.5 dB",stdout
du,2025-09-18 16:49:52,fqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: MAC:    TX       11888032 RX       15669256 bytes,stdout
du,2025-09-18 16:49:52,f6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 1: TX           1157 RX           4440 bytes,stdout
du,2025-09-18 16:49:52,gKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 2: TX              0 RX              0 bytes,stdout
du,2025-09-18 16:49:52,gayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,UE ad6c: LCID 4: TX       10615018 RX         653157 bytes,stdout
du,2025-09-18 16:49:52,g6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 2684416 pps   25088 kbps  972492][tx 2999472 pps   28032 kbps 1892001][Total Msgs_Rcvd 2684416],stdout
du,2025-09-18 16:49:52,hKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 2520064 prach0  164352],stdout
du,2025-09-18 16:49:52,hayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 389.19 Initiating RA procedure with preamble 57, energy 45.2 dB (I0 327, thres 120), delay 17 start symbol 0 freq index 0",stdout
du,2025-09-18 16:49:52,hqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   389.19 UE RA-RNTI 010b TC-RNTI 3130: Activating RA process index 0,stdout
du,2025-09-18 16:49:52,h6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 16:49:52,iKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE 3130: Msg3 scheduled at 390.16 (390.6 k2 7 TDA 3),stdout
du,2025-09-18 16:49:52,iayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE 3130: 390.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 57, timing_offset = 17 (estimated distance 664.1 [m])",stdout
du,2025-09-18 16:49:52,iqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE 3130: 390.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 390.16,stdout
du,2025-09-18 16:49:52,i6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   390.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 16:49:52,jKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    391 2: RA RNTI 3130 CC_id 0 Scheduling retransmission of Msg3 in (391,9)",stdout
du,2025-09-18 16:49:52,jayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    39119: RA RNTI 3130 CC_id 0 Scheduling retransmission of Msg3 in (392,6)",stdout
du,2025-09-18 16:49:52,jqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    39212: RA RNTI 3130 CC_id 0 Scheduling retransmission of Msg3 in (392,19)",stdout
du,2025-09-18 16:49:52,j6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 16:49:52,kKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 16:49:52,kayQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 409.19 Initiating RA procedure with preamble 49, energy 44.6 dB (I0 325, thres 120), delay 47 start symbol 0 freq index 0",stdout
du,2025-09-18 16:49:52,kqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   409.19 UE RA-RNTI 010b TC-RNTI a63b: Activating RA process index 0,stdout
du,2025-09-18 16:49:52,k6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 16:49:52,lKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE a63b: Msg3 scheduled at 410.16 (410.6 k2 7 TDA 3),stdout
du,2025-09-18 16:49:52,layQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE a63b: 410.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 49, timing_offset = 47 (estimated distance 1836.0 [m])",stdout
du,2025-09-18 16:49:52,lqyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE a63b: 410.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 410.16,stdout
du,2025-09-18 16:49:52,l6yQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   410.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 16:49:52,mKyQXJkBdI0Tb9Y54rjU,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    411 2: RA RNTI a63b CC_id 0 Scheduling retransmission of Msg3 in (411,9)",stdout
